StockCode,ProductName,TotalSold,TotalRevenue,AvgPrice,OrderCount,UniqueCustomers,AvgDailyDemand,DemandStdDev,AnnualDemand,HoldingCost,EOQ,SafetyStock,ReorderPoint,CumulativeRevenue,CumulativePct,ABC_Category,CurrentStock,StockStatus
84558A,3D DOG PICTURE PLAYING CARDS,583,1719.8500000000001,2.95,115,84,1.5630026809651474,8.010024583430472,570.4959785522788,0.5900000000000001,139.0,35.0,46.0,4686291.579999997,78.55050898841712,B,47.0,MONITOR
22075,6 RIBBONS ELEGANT CHRISTMAS ,1045,1719.45,1.6486486486486487,145,126,2.8016085790884717,9.428492172477243,1022.5871313672922,0.32972972972972975,249.0,41.0,61.0,4688011.0299999975,78.57933000187188,B,84.0,MONITOR
85206A,CREAM FELT EASTER EGG BASKET,1042,1715.7,1.6466666666666665,177,152,2.7935656836461127,12.717881613321667,1019.6514745308311,0.3293333333333333,249.0,56.0,76.0,4689726.729999998,78.60808815871526,B,84.0,MONITOR
22906,12 MESSAGE CARDS WITH ENVELOPES,1036,1709.4,1.65,164,151,2.777479892761394,13.649460563140495,1013.7801608579089,0.33,248.0,60.0,79.0,4691436.129999998,78.63674071645151,B,83.0,MONITOR
21913,VINTAGE SEASIDE JIGSAW PUZZLES,463,1708.89,3.7378991596638658,118,107,1.2412868632707774,4.558381041477143,453.06970509383376,0.7475798319327732,110.0,20.0,29.0,4693145.019999998,78.6653847256886,B,37.0,MONITOR
22691,DOORMAT WELCOME SUNRISE,236,1708.32,7.586781609195403,87,72,0.6327077747989276,3.4348202982436886,230.93833780160858,1.5173563218390806,55.0,15.0,19.0,4694853.339999998,78.69401918072076,B,19.0,REORDER NOW
21482,MUSHROOM BLUE HOT WATER BOTTLE,593,1706.15,2.9411764705882355,135,103,1.5898123324396782,10.002283689855316,580.2815013404826,0.5882352941176471,140.0,44.0,55.0,4696559.489999998,78.72261726272714,B,48.0,REORDER NOW
20960,WATERMELON BATH SPONGE,1367,1704.95,1.24863309352518,136,85,3.6648793565683646,10.712125545363707,1337.680965147453,0.24972661870503599,327.0,47.0,73.0,4698264.439999999,78.75119523061785,B,110.0,OK
21506,"FANCY FONT BIRTHDAY CARD, ",4046,1698.6,0.4197966101694915,293,195,10.847184986595174,13.008644813256737,3959.2225201072383,0.0839593220338983,971.0,57.0,133.0,4699963.039999998,78.77966676131328,B,325.0,OK
22361,GLASS JAR DAISY FRESH COTTON WOOL,591,1697.8500000000001,2.9266423357664237,137,111,1.584450402144772,5.173388098018216,578.3243967828419,0.5853284671532848,141.0,23.0,34.0,4701660.889999998,78.80812572068643,B,48.0,MONITOR
21329,DINOSAURS  WRITING SET ,1051,1697.19,1.6438888888888887,211,167,2.8176943699731902,7.799121217405958,1028.4584450402144,0.3287777777777778,250.0,34.0,54.0,4703358.079999998,78.836573617296,B,85.0,OK
21245,GREEN  SPOTTY PLATE ,1001,1691.69,1.69,152,97,2.683646112600536,5.706083330374703,979.5308310991957,0.338,241.0,25.0,44.0,4705049.769999999,78.86492932420884,B,81.0,OK
21808,"CHRISTMAS GARLAND STARS,TREES",715,1691.25,3.306451612903226,60,52,1.9168900804289544,21.57898141767563,699.6648793565683,0.6612903225806452,145.0,94.0,107.0,4706741.019999999,78.89327765594597,B,58.0,CRITICAL
22563,HAPPY STENCIL CRAFT,1354,1690.22,1.2491914893617022,227,167,3.6300268096514747,11.071280472921519,1324.9597855227883,0.24983829787234046,326.0,48.0,73.0,4708431.239999998,78.92160872306712,B,109.0,MONITOR
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,592,1688.8000000000002,2.930487804878049,121,94,1.5871313672922251,7.094827642438195,579.3029490616622,0.5860975609756098,141.0,31.0,42.0,4710120.039999998,78.9499159884848,B,48.0,MONITOR
22548,HEADS AND TAILS SPORTING FUN,1349,1686.25,1.25,208,180,3.616621983914209,9.987745335660732,1320.0670241286864,0.25,325.0,44.0,69.0,4711806.289999998,78.97818051140672,B,108.0,OK
22434,BALLOON PUMP WITH 10 BALLOONS,867,1685.85,1.9460526315789475,146,126,2.324396782841823,7.648932057232671,848.4048257372655,0.3892105263157895,209.0,33.0,49.0,4713492.139999998,79.00643832962342,B,70.0,MONITOR
21100,CHARLIE AND LOLA CHARLOTTE BAG,1081,1683.05,1.6270921985815603,140,109,2.8981233243967828,11.058027237840864,1057.8150134048258,0.32541843971631207,255.0,48.0,68.0,4715175.189999998,79.03464921490362,B,87.0,MONITOR
22305,COFFEE MUG PINK PAISLEY DESIGN,718,1680.6000000000001,2.488888888888889,81,65,1.9249329758713136,12.328458552031195,702.6005361930295,0.4977777777777778,168.0,54.0,67.0,4716855.789999997,79.06281903386437,B,58.0,REORDER NOW
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,409,1674.8899999999999,4.221214953271028,104,82,1.096514745308311,5.857627314263771,400.22788203753356,0.8442429906542057,97.0,26.0,34.0,4718530.679999997,79.09089314315818,B,33.0,REORDER NOW
47570,ENGLISH ROSE TABLE CLOTH,157,1672.0500000000002,10.65,65,46,0.42091152815013405,2.5642682578297467,153.63270777479892,2.1300000000000003,38.0,11.0,14.0,4720202.729999997,79.11891964904495,B,13.0,REORDER NOW
22725,ALARM CLOCK BAKELIKE CHOCOLATE,447,1668.33,3.740091743119266,107,88,1.198391420911528,5.647203652331753,437.4128686327077,0.7480183486238533,108.0,25.0,33.0,4721871.059999997,79.14688380117326,B,36.0,MONITOR
84279B,CHERRY BLOSSOM DECORATIVE FLASK,454,1665.06,3.725076923076923,130,103,1.2171581769436997,4.418833826307496,444.26273458445036,0.7450153846153846,109.0,19.0,28.0,4723536.119999996,79.17479314233641,B,37.0,MONITOR
21467,CHERRY CROCHET FOOD COVER,452,1665.0,3.7316176470588234,134,102,1.2117962466487935,4.097759820794418,442.30563002680964,0.7463235294117647,109.0,18.0,26.0,4725201.119999996,79.20270147779378,B,36.0,MONITOR
21055,TOOL BOX SOFT TOY ,186,1664.7,8.95,99,78,0.49865951742627346,1.6211808025301355,182.01072386058982,1.79,45.0,7.0,10.0,4726865.819999997,79.23060478472225,B,15.0,MONITOR
22144,CHRISTMAS CRAFT LITTLE FRIENDS,802,1662.7,2.0948275862068964,141,124,2.1501340482573728,19.890939202702103,784.798927613941,0.4189655172413793,194.0,87.0,102.0,4728528.519999997,79.25847456812465,B,65.0,CRITICAL
22830,UTILTY CABINET WITH HOOKS,79,1662.01,25.625384615384615,13,12,0.21179624664879357,12.335462551669329,77.30563002680965,5.125076923076923,17.0,54.0,55.0,4730190.529999997,79.28633278591053,B,6.0,CRITICAL
22128,PARTY CONES CANDY ASSORTED,1328,1660.0,1.25,110,91,3.5603217158176945,10.276953750017855,1299.5174262734586,0.25,322.0,45.0,70.0,4731850.529999997,79.31415731255272,B,107.0,OK
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,311,1644.25,5.3977272727272725,132,106,0.8337801608579088,3.963777763010342,304.32975871313675,1.0795454545454546,75.0,17.0,23.0,4733494.779999997,79.34171784142707,B,25.0,MONITOR
21327,SKULLS WRITING SET ,992,1634.4,1.6489999999999998,197,146,2.6595174262734584,7.030945827350405,970.7238605898124,0.3298,243.0,31.0,50.0,4735129.179999997,79.36911326693551,B,80.0,OK
21692,SILVER LATTICE VANILLA CANDLE POT,436,1633.56,3.7466355140186915,99,77,1.1689008042895441,5.330735591379225,426.6487935656836,0.7493271028037384,107.0,23.0,31.0,4736762.7399999965,79.39649461256298,B,35.0,MONITOR
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",388,1632.6000000000001,4.801851851851851,81,68,1.0402144772117963,7.316019681900302,379.6782841823056,0.9603703703703703,89.0,32.0,39.0,4738395.339999996,79.42385986689793,B,31.0,CRITICAL
22842,BISCUIT TIN VINTAGE RED,251,1627.05,6.6907407407407415,80,75,0.6729222520107239,8.602288008103365,245.6166219839142,1.3381481481481483,61.0,38.0,43.0,4740022.389999996,79.45113209344802,B,20.0,CRITICAL
20981,12 PENCILS TALL TUBE WOODLAND,1914,1626.8999999999999,0.85,222,168,5.131367292225201,9.61516589011025,1872.9490616621986,0.17,469.0,42.0,78.0,4741649.289999996,79.47840180573368,B,154.0,OK
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,867,1625.85,1.9253424657534244,72,64,2.324396782841823,9.798694136448031,848.4048257372655,0.3850684931506849,210.0,43.0,59.0,4743275.139999996,79.50565391816814,B,70.0,MONITOR
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,395,1624.19,4.2148,74,56,1.0589812332439679,6.677372356496348,386.52815013404825,0.8429600000000002,96.0,29.0,36.0,4744899.329999996,79.53287820607596,B,32.0,REORDER NOW
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1904,1618.3999999999999,0.85,159,135,5.10455764075067,22.202704703568127,1863.1635388739946,0.17,468.0,97.0,133.0,4746517.729999997,79.5600054433758,B,153.0,MONITOR
22603,CHRISTMAS RETROSPOT TREE WOOD,1903,1617.55,0.85,180,147,5.101876675603217,15.957070107627937,1862.1849865951742,0.17,468.0,70.0,106.0,4748135.279999997,79.58711843317704,B,153.0,MONITOR
21651,HANGING GLASS ETCHED TEALIGHT,996,1614.6000000000001,1.642079207920792,100,76,2.670241286863271,9.219544457292887,974.6380697050938,0.32841584158415843,244.0,40.0,59.0,4749749.879999996,79.61418197577731,B,80.0,MONITOR
22731,3D CHRISTMAS STAMPS STICKERS ,1291,1613.75,1.25,108,102,3.46112600536193,23.867211510998395,1263.3109919571045,0.25,318.0,104.0,128.0,4751363.629999996,79.64123127087903,B,104.0,CRITICAL
21364,PEACE SMALL WOOD LETTERS,239,1613.25,6.75,125,105,0.6407506702412868,2.143950932469292,233.8739946380697,1.35,59.0,9.0,13.0,4752976.879999996,79.66827218509923,B,19.0,MONITOR
22148,EASTER CRAFT 4 CHICKS ,901,1612.95,1.907142857142857,81,77,2.415549597855228,29.697301291816288,881.6756032171581,0.38142857142857145,215.0,130.0,147.0,4754589.829999996,79.69530807079049,B,72.0,CRITICAL
22525,CHILDRENS GARDEN GLOVES PINK,1296,1608.6,1.2470466321243523,192,158,3.474530831099196,9.851641266868915,1268.2037533512064,0.24940932642487046,319.0,43.0,67.0,4756198.429999996,79.72227104281255,B,104.0,OK
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,548,1607.0000000000002,2.9381481481481484,135,98,1.4691689008042896,4.871584926777374,536.2466487935657,0.5876296296296297,135.0,21.0,31.0,4757805.429999996,79.74920719601376,B,44.0,MONITOR
22174,PHOTO CUBE,976,1606.32,1.6488275862068964,141,102,2.616621983914209,7.887797003564108,955.0670241286863,0.3297655172413793,241.0,34.0,52.0,4759411.749999996,79.7761319512161,B,78.0,MONITOR
22433,WATERING CAN GREEN DINOSAUR,823,1601.25,1.9481132075471699,157,111,2.2064343163538873,6.777336281651518,805.3485254691689,0.389622641509434,203.0,30.0,45.0,4761012.999999996,79.80297172427984,B,66.0,MONITOR
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1883,1600.55,0.85,196,163,5.048257372654155,15.16488861172201,1842.6139410187666,0.17,466.0,66.0,101.0,4762613.549999996,79.82979976410944,B,151.0,MONITOR
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",78,1599.72,23.708571428571428,21,21,0.20911528150134048,8.418973861410954,76.32707774798928,4.741714285714286,18.0,37.0,38.0,4764213.269999996,79.85661389167574,B,6.0,CRITICAL
22500,SET OF 2 TINS JARDIN DE PROVENCE,326,1596.9,4.942783505154639,96,86,0.8739946380697051,4.208042978348214,319.0080428954424,0.988556701030928,80.0,18.0,24.0,4765810.169999996,79.88338075107025,B,26.0,MONITOR
21360,JOY LARGE WOOD LETTERS,218,1593.1,9.646202531645569,79,70,0.5844504021447721,5.667640119321668,213.3243967828418,1.9292405063291138,47.0,25.0,29.0,4767403.269999996,79.91008391576524,B,18.0,CRITICAL
22480,RED TEA TOWEL CLASSIC DESIGN,1274,1592.5,1.25,185,158,3.415549597855228,8.79147707136454,1246.6756032171581,0.25,316.0,38.0,62.0,4768995.769999996,79.9367770234024,B,102.0,OK
21659,GLASS CAKE STAND,110,1591.7,14.87142857142857,56,45,0.2949061662198391,2.3526372352711573,107.64075067024127,2.974285714285714,27.0,10.0,12.0,4770587.469999996,79.96345672162913,B,9.0,CRITICAL
21682,LARGE MEDINA STAMPED METAL BOWL ,319,1579.05,4.95,93,79,0.8552278820375335,2.5644213920994097,312.15817694369974,0.9900000000000001,79.0,11.0,17.0,4772166.519999996,79.98992438355343,B,26.0,OK
85040A,S/4 PINK FLOWER CANDLES IN BOWL,956,1577.4,1.65,186,131,2.5630026809651474,6.956673228455981,935.4959785522788,0.33,238.0,30.0,48.0,4773743.919999996,80.01636438856873,B,77.0,OK
21761,WOOD AND GLASS MEDICINE CABINET,57,1575.15,29.3875,16,13,0.15281501340482573,5.634079973061897,55.77747989276139,5.8775,14.0,25.0,26.0,4775319.069999997,80.04276667961719,B,5.0,CRITICAL
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,3830,1573.32,0.41070422535211265,284,173,10.268096514745308,21.12940587312715,3747.855227882037,0.08214084507042253,955.0,92.0,164.0,4776892.389999997,80.0691382966393,B,308.0,OK
21679,SKULLS  STICKERS,1851,1571.79,0.8492777777777778,179,136,4.962466487935657,8.179697499413509,1811.3002680965149,0.16985555555555557,462.0,36.0,71.0,4778464.179999997,80.09548426816396,B,149.0,OK
22495,SET OF 2 ROUND TINS CAMEMBERT ,542,1570.1000000000001,2.943700787401575,125,115,1.4530831099195711,5.899115306849729,530.3753351206435,0.5887401574803149,134.0,26.0,36.0,4780034.279999997,80.12180191230907,B,44.0,MONITOR
21696,SMALL SILVER TRELLIS CANDLEPOT,532,1569.4000000000003,2.95,69,60,1.4262734584450403,6.848151220675763,520.5898123324397,0.5900000000000001,133.0,30.0,40.0,4781603.679999997,80.14810782322007,B,43.0,MONITOR
84969,ASSORTED COLOUR SET 6 TEASPOONS,369,1568.25,4.25,101,72,0.9892761394101877,3.0132665466066686,361.0857908847185,0.8500000000000001,92.0,13.0,20.0,4783171.929999997,80.17439445810356,B,30.0,MONITOR
22961,JAM MAKING SET PRINTED,1081,1567.4499999999998,1.45,94,90,2.8981233243967828,60.60781873906776,1057.8150134048258,0.29,270.0,265.0,285.0,4784739.379999997,80.20066768357664,B,87.0,CRITICAL
22833,HALL CABINET WITH 3 DRAWERS,44,1560.01,42.92375,8,7,0.11796246648793565,12.270755012281379,43.056300268096514,8.58475,10.0,54.0,55.0,4786299.389999997,80.22681620153271,B,4.0,CRITICAL
84944,SET OF 6 KASHMIR FOLKART BAUBLES,367,1559.75,4.25,85,74,0.9839142091152815,6.997493285506014,359.12868632707773,0.8500000000000001,92.0,31.0,38.0,4787859.139999997,80.2529603614304,B,30.0,CRITICAL
84270,ASSTD DESIGN BUBBLE GUM RING,7440,1557.8999999999999,0.20939759036144578,249,187,19.946380697050937,24.532983993174202,7280.428954423593,0.04187951807228916,1865.0,107.0,247.0,4789417.039999997,80.27907351206647,B,598.0,OK
84968C,S/16 VINTAGE PISTACHIO CUTLERY,122,1555.5,12.75,50,37,0.32707774798927614,2.262912492090647,119.38337801608579,2.5500000000000003,31.0,10.0,12.0,4790972.539999997,80.30514643447124,B,10.0,CRITICAL
22076,6 RIBBONS EMPIRE  ,941,1550.25,1.6485185185185185,132,119,2.5227882037533513,10.280983117454582,920.8176943699732,0.3297037037037037,236.0,45.0,63.0,4792522.789999997,80.33113135762007,B,76.0,MONITOR
22960,JAM MAKING SET WITH JARS,381,1550.25,4.165384615384616,65,62,1.0214477211796247,20.382702113668476,372.828418230563,0.8330769230769232,95.0,89.0,96.0,4794073.039999997,80.35711628076889,B,31.0,CRITICAL
21529,RETRO SPOT CERAMIC TOASTRACK,462,1548.9,3.4239130434782608,115,94,1.2386058981233243,5.92100188357698,452.0911528150134,0.6847826086956522,115.0,26.0,35.0,4795621.939999998,80.38307857553762,B,37.0,MONITOR
21179,NO JUNK MAIL METAL SIGN,1361,1545.97,1.2146907216494847,191,140,3.648793565683646,10.421554969672579,1331.809651474531,0.24293814432989694,331.0,45.0,71.0,4797167.909999997,80.40899175834065,B,109.0,OK
20963,APPLE BATH SPONGE,1237,1542.45,1.2489444444444444,176,122,3.316353887399464,7.846124993865113,1210.4691689008043,0.2497888888888889,311.0,34.0,57.0,4798710.359999998,80.43484593973778,B,99.0,OK
22047,EMPIRE GIFT WRAP,3675,1541.5,0.41945578231292513,147,132,9.85254691689008,15.869554242093626,3596.1796246648796,0.08389115646258503,926.0,69.0,138.0,4800251.859999998,80.46068419746003,B,296.0,OK
22184,CAKE STAND VICTORIAN FILIGREE LARGE,260,1541.2,7.536567164179104,67,57,0.6970509383378016,6.369448402982608,254.4235924932976,1.5073134328358209,58.0,28.0,33.0,4801793.059999998,80.48651742665336,B,21.0,CRITICAL
22285,"DECORATION HEN ON NEST, HANGING",934,1538.7,1.6483999999999999,120,102,2.5040214477211795,7.351243530232244,913.9678284182305,0.32968,235.0,32.0,50.0,4803331.759999998,80.51230875143912,B,75.0,MONITOR
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,455,1537.59,4.3793258426966295,87,69,1.2198391420911527,8.654051601821203,445.2412868632708,0.875865168539326,101.0,38.0,47.0,4804869.349999998,80.53808147066789,B,37.0,CRITICAL
21688,SILVER PLATE CANDLE BOWL SMALL,521,1536.9500000000003,2.95,74,68,1.3967828418230563,5.544585128070831,509.82573726541557,0.5900000000000001,131.0,24.0,34.0,4806406.299999998,80.56384346236833,B,42.0,MONITOR
22574,HEART WOODEN CHRISTMAS DECORATION,1807,1535.95,0.85,154,137,4.8445040214477215,18.68518035535865,1768.2439678284184,0.17,456.0,82.0,116.0,4807942.249999998,80.58958869230571,B,145.0,MONITOR
22491,PACK OF 12 COLOURED PENCILS,1807,1535.9499999999998,0.8500000000000001,151,131,4.8445040214477215,14.335326550225052,1768.2439678284184,0.17000000000000004,456.0,63.0,97.0,4809478.199999998,80.61533392224311,B,145.0,MONITOR
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,677,1535.5500000000002,2.7644144144144147,110,87,1.8150134048257374,10.771868278882218,662.4798927613941,0.552882882882883,155.0,47.0,60.0,4811013.749999998,80.64107244747528,B,54.0,REORDER NOW
21469,POLKA DOT RAFFIA FOOD COVER,417,1533.75,3.7254901960784315,102,82,1.1179624664879357,4.747209459159466,408.05630026809655,0.7450980392156863,105.0,21.0,29.0,4812547.499999998,80.66678080153399,B,34.0,MONITOR
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,600,1530.0,2.55,108,96,1.6085790884718498,7.683714836211097,587.1313672922251,0.51,152.0,34.0,45.0,4814077.499999998,80.69242629898132,B,48.0,MONITOR
22610,PENS ASSORTED FUNNY FACE,1800,1530.0,0.85,50,44,4.825737265415549,10.255857287211645,1761.3941018766754,0.17,455.0,45.0,79.0,4815607.499999998,80.71807179642863,B,145.0,OK
21207,SKULL AND CROSSBONES  GARLAND ,921,1519.65,1.65,119,106,2.4691689008042896,8.301955794807354,901.2466487935657,0.33,234.0,36.0,53.0,4817127.1499999985,80.74354380962852,B,74.0,MONITOR
84469,ROSE DES PADDED FLOOR CUSHION,458,1515.43,4.447567567567567,37,34,1.227882037533512,19.408462221337924,448.17694369973185,0.8895135135135135,100.0,85.0,94.0,4818642.579999998,80.76894508818837,B,37.0,CRITICAL
20973,12 PENCIL SMALL TUBE WOODLAND,2334,1514.7,0.6495918367346939,234,159,6.257372654155496,16.45357175472737,2283.9410187667563,0.1299183673469388,593.0,72.0,116.0,4820157.279999998,80.79433413066121,B,188.0,OK
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1796,1513.6,0.8472916666666667,189,132,4.815013404825737,16.36515283203857,1757.479892761394,0.16945833333333335,455.0,71.0,105.0,4821670.879999998,80.81970473519472,B,144.0,MONITOR
21845,DAIRY MAID STRIPE MUG,531,1508.8500000000001,2.9250000000000003,64,48,1.4235924932975872,9.452255279568464,519.6112600536193,0.5850000000000001,133.0,41.0,51.0,4823179.729999998,80.84499572135378,B,43.0,REORDER NOW
21973,SET OF 36 MUSHROOM PAPER DOILIES,1053,1507.6499999999999,1.4437499999999999,128,98,2.8230563002680964,11.54461008341217,1030.4155495978553,0.28875,267.0,50.0,70.0,4824687.379999998,80.87026659339722,B,85.0,MONITOR
22428,ENAMEL FIRE BUCKET CREAM,218,1507.3,6.934000000000001,74,67,0.5844504021447721,3.560789347773998,213.3243967828418,1.3868000000000003,55.0,16.0,20.0,4826194.679999998,80.8955315988236,B,18.0,REORDER NOW
21328,BALLOONS  WRITING SET ,919,1506.75,1.6480487804878048,200,156,2.4638069705093835,6.382711983162378,899.289544235925,0.329609756097561,234.0,28.0,45.0,4827701.429999998,80.92078738528029,B,74.0,OK
21741,COSY SLIPPER SHOES LARGE GREEN,517,1505.9500000000003,2.9426605504587156,107,89,1.386058981233244,8.310809199443186,505.9115281501341,0.5885321100917431,131.0,36.0,46.0,4829207.379999998,80.94602976232656,B,42.0,REORDER NOW
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,514,1502.7000000000003,2.9373015873015875,60,49,1.3780160857908847,8.269126385444304,502.97587131367294,0.5874603174603176,131.0,36.0,46.0,4830710.079999998,80.97121766364296,B,41.0,REORDER NOW
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",223,1500.45,6.725257731958763,97,87,0.5978552278820375,2.471312887391515,218.21715817694368,1.3450515463917527,57.0,11.0,15.0,4832210.529999998,80.99636785099253,B,18.0,MONITOR
15044D,RED PAPER PARASOL,515,1500.0500000000002,2.939090909090909,108,64,1.3806970509383378,4.948190966154703,503.9544235924933,0.5878181818181818,131.0,22.0,32.0,4833710.579999998,81.02151133363687,B,41.0,MONITOR
20692,FLORAL ELEPHANT SOFT TOY,363,1499.25,4.204954954954955,109,74,0.9731903485254692,4.113063728303113,355.21447721179624,0.8409909909909911,92.0,18.0,25.0,4835209.829999998,81.04664140687078,B,29.0,MONITOR
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,713,1497.3000000000002,2.1,87,68,1.9115281501340482,6.8142790472946535,697.7077747989276,0.42000000000000004,182.0,30.0,43.0,4836707.129999998,81.07173879466677,B,57.0,MONITOR
20961,STRAWBERRY BATH SPONGE ,1200,1496.2,1.249,187,131,3.2171581769436997,8.100949061543613,1174.2627345844503,0.24980000000000002,307.0,35.0,58.0,4838203.329999998,81.09681774452342,B,97.0,OK
22494,EMERGENCY FIRST AID TIN ,1196,1495.0,1.25,179,144,3.2064343163538873,7.3804686727508955,1170.3485254691689,0.25,306.0,32.0,54.0,4839698.329999998,81.12187658026443,B,96.0,OK
21864,UNION JACK FLAG PASSPORT COVER ,715,1491.66,2.095204678362573,167,119,1.9168900804289544,4.97317693458143,699.6648793565683,0.41904093567251466,183.0,22.0,35.0,4841189.989999998,81.1468794317169,B,58.0,OK
21214,SET OF 72 IVORY PAPER DOILIES,1025,1486.2499999999998,1.45,118,100,2.74798927613941,10.406445966181675,1003.0160857908846,0.29,263.0,45.0,64.0,4842676.239999998,81.17179160203133,B,82.0,MONITOR
21902,"KEY FOB , FRONT  DOOR ",2296,1483.76,0.64859375,243,168,6.1554959785522785,13.823843214203146,2246.756032171582,0.12971875,589.0,60.0,103.0,4844159.999999998,81.19666203555579,B,185.0,OK
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,900,1482.6,1.6489473684210527,186,113,2.4128686327077746,6.9568192573636365,880.6970509383377,0.3297894736842106,231.0,30.0,47.0,4845642.599999998,81.22151302543512,B,72.0,OK
22854,CREAM SWEETHEART EGG HOLDER,306,1481.1000000000001,4.930555555555555,72,64,0.8203753351206434,7.52000815478837,299.43699731903484,0.9861111111111112,78.0,33.0,39.0,4847123.699999997,81.2463388726699,B,25.0,CRITICAL
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,515,1480.8500000000001,2.9188888888888886,89,72,1.3806970509383378,5.472215975208298,503.9544235924933,0.5837777777777777,131.0,24.0,34.0,4848604.549999997,81.27116052946393,B,41.0,MONITOR
21841,BABY MOUSE RED GINGHAM DRESS,355,1479.25,4.225961538461538,103,91,0.9517426273458445,4.782879080703492,347.38605898123325,0.8451923076923077,91.0,21.0,28.0,4850083.799999997,81.29595536743709,B,29.0,MONITOR
21988,PACK OF 6 SKULL PAPER PLATES,1740,1479.0,0.85,190,133,4.664879356568365,9.428669588482267,1702.6809651474532,0.17,448.0,41.0,74.0,4851562.799999997,81.3207460149695,B,140.0,OK
22312,OFFICE MUG WARMER POLKADOT,385,1473.7500000000002,3.898453608247423,97,65,1.032171581769437,5.112496225583448,376.74262734584454,0.7796907216494846,98.0,22.0,29.0,4853036.549999997,81.34544866324596,B,31.0,MONITOR
85132C,CHARLIE AND LOLA FIGURES TINS,409,1472.03,6.866,65,58,1.096514745308311,12.596362964838097,400.22788203753356,1.3732,76.0,55.0,63.0,4854508.579999997,81.37012248129,B,33.0,CRITICAL
22518,CHILDS GARDEN BRUSH BLUE,728,1470.3,2.0844827586206898,144,106,1.9517426273458445,10.250570236705782,712.3860589812332,0.416896551724138,185.0,45.0,59.0,4855978.879999997,81.39476730148397,B,59.0,REORDER NOW
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,576,1465.2,2.5445454545454544,109,79,1.5442359249329758,5.941023416375846,563.6461126005362,0.5089090909090909,149.0,26.0,37.0,4857444.079999997,81.41932663668648,B,46.0,MONITOR
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,699,1464.9,2.0948979591836734,94,73,1.873994638069705,7.819957991821201,684.0080428954424,0.4189795918367347,181.0,34.0,47.0,4858908.979999998,81.44388094336006,B,56.0,MONITOR
21507,"ELEPHANT, BIRTHDAY CARD, ",3492,1463.76,0.4192996108949416,256,166,9.361930294906166,9.41570465719813,3417.1045576407505,0.08385992217898833,903.0,41.0,107.0,4860372.739999997,81.46841614162376,B,281.0,OK
21826,EIGHT PIECE DINOSAUR SET,1174,1462.94,1.247816091954023,166,124,3.1474530831099194,8.471742010850702,1148.8203753351206,0.24956321839080464,303.0,37.0,59.0,4861835.679999998,81.4929375952418,B,94.0,OK
22769,CHALKBOARD KITCHEN ORGANISER,62,1462.9,24.48125,32,29,0.16621983914209115,2.9862600217912902,60.67024128686327,4.89625,16.0,13.0,14.0,4863298.579999998,81.5174583783893,B,5.0,CRITICAL
21556,CERAMIC STRAWBERRY MONEY BOX,581,1459.95,2.543283582089552,131,105,1.5576407506702412,5.156902424099553,568.538873994638,0.5086567164179104,150.0,23.0,34.0,4864758.529999998,81.54192971433586,B,47.0,MONITOR
84795A,PASTEL STRIPE HAMMOCK ,194,1458.3000000000002,7.844736842105264,56,34,0.5201072386058981,4.566102361986845,189.8391420911528,1.5689473684210529,49.0,20.0,24.0,4866216.829999998,81.5663733933734,B,16.0,CRITICAL
21693,SMALL HAMMERED SILVER CANDLEPOT ,495,1457.8500000000001,2.94344262295082,61,53,1.3270777479892761,6.580714826103965,484.38337801608577,0.588688524590164,128.0,29.0,38.0,4867674.679999998,81.59080952961754,B,40.0,MONITOR
22938,CUPCAKE LACE PAPER SET 6,745,1452.75,1.95,80,79,1.997319034852547,12.472294878444933,729.0214477211796,0.39,193.0,54.0,68.0,4869127.429999998,81.61516018087022,B,60.0,REORDER NOW
84509B,FAIRY CAKE PLACEMATS,410,1451.1000000000001,3.707894736842105,94,73,1.0991957104557641,5.713402931764447,401.2064343163539,0.7415789473684211,104.0,25.0,33.0,4870578.5299999975,81.63948317521388,B,33.0,REORDER NOW
84472,PINK AND LILAC QUILTED THROW ,33,1450.4,44.272000000000006,25,23,0.08847184986595175,0.8957519419470863,32.292225201072384,8.854400000000002,9.0,4.0,5.0,4872028.929999998,81.66379443632343,B,3.0,CRITICAL
